UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
B,@_Mx_BeL_,2021-04-01T21:19:25.000Z,"Replying to 
@LuisManuelRoj
 @Mariade48075178
 and 4 othersPues  aquí esta el testimonio de Jesús Lemus.

Neta #Articulo19  trabaja activamente en pro de los periodistas mexicanos??",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1377731872986382336/pu/img/gh6yI72goYKy1xc_.jpg'],https://twitter.com/_Mx_BeL_/status/1377732355343912962
Jaraparilla,@garymlord,2021-04-01T21:19:14.000Z,"Replying to 
@GuardianUSHere we go again. The fake ""left"" 
@guardian
 attacking a socialist LatAm govt. 

#AMLO said #Articulo19 is US-backed because IT IS! 

Clearly 
@kathviner
's #MI6 friends want to help USA remove AMLO just like they did to Lula, Correa, etc etc.",,2,2,5,[],https://twitter.com/garymlord/status/1377732308497670145
Compa Jorge5862,@veracruj,2021-04-01T21:17:23.000Z,"*Aplicable a partidarios y “periodistas” pro  #PRIANRD 
#OposicionMiserable #PeriodismoBasura #Articulo19De Ley Mi Pana
@DeLeyMiPana
 · Mar 31
Servicio de atención al votante de CREO 
Todo un desafío!
@LassoGuillermo
0:30
9.3K views",😂 ⚠ 😎,,,,['https://pbs.twimg.com/profile_images/1370367034593263617/acJxAFJL_mini.jpg'],https://twitter.com/veracruj/status/1377731845283053570
Infobae México,@infobaemexico,2021-04-01T21:15:00.000Z,"#Entérate La frase de 2006, “¡Al diablo con sus instituciones!”, ha cobrado un nuevo sentido con los señalamientos contra el 
@INEMexico
, el 
@INAImexico
 y #Artículo19 de parte de AMLO en el poder https://bit.ly/3dwygz0",,,1,2,['https://pbs.twimg.com/media/Ex5_QP3VIAAPXPy?format=jpg&name=small'],https://twitter.com/infobaemexico/status/1377731243991785485
LETRINus,@letrinus,2021-04-01T21:12:17.000Z,"""DEFENSORES SELECTIVOS"" #elsoberano también se une a portada sobre #Articulo19 

Una vez más se ha cuestionado lo que parecía impoluto y sin vicios. Financiamiento extranjero, agendas impulsadas por intereses corporativos e intervencionismo.. actúa arbitrariamente o...",,,,,['https://pbs.twimg.com/media/Ex6upDTWEAUnPyu?format=jpg&name=small'],https://twitter.com/letrinus/status/1377730562614386688
Yolanda González Gómez,@YolaGonzalez,2021-04-01T21:10:44.000Z,"La trayectoria de #Articulo19 merece respeto. La democracia requiere diversidad y divergencia de opiniones. También gobernantes que sean estadistas y se ocupen solo de asuntos de máxima importancia nacional y resistan la crítica mediática ineludible. Y sí, La Jornada se equivocó.",,,,,[],https://twitter.com/YolaGonzalez/status/1377730173152456705
★ღ Hasardevi देवी✰,@Hasardevi,2021-04-01T21:10:04.000Z,"Hablando de #Distorsion éstos 
 se muerden la lengua. Aquí sí descontextualizan, aquí sí que atacan, como nunca, a un presidente que quitó el bozal a muchos que se lo ponían con gu$to. #Articulo19 : una ong más al $er-vicio de poderes fácticos.ARTICLE 19 MX-CA
@article19mex
 · 13h
 En #Distorsión, el discurso contra la realidad, damos cuenta de cómo los “otros datos” han sido un instrumento de desinformación, sobre todo en materia de #DDHH.

Conoce más en: 
 https://distorsion.articulo19.org",💜 ⤵ 🗯 👉,,3,1,"['https://pbs.twimg.com/profile_images/1370434885760950273/dRZd-kFn_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1374383652818145282/img/-OEXdvuaJhDU1C7b.jpg']",https://twitter.com/Hasardevi/status/1377730001596936196
Sociedad Noticias,@SociedadN_,2021-04-01T20:27:41.000Z,"Demanda Juárez Piña a cesar acoso contra periodistas y la organización ""Artículo 19""

#Artículo19 #LibertadePrensa #AMLO #JuárezPiña #PRD
@A19libertad
 @juarezvero
@DiputadosPRD64
 @PRDMexicoDemanda Juárez Piña a cesar acoso contra periodistas y la organización “Artículo 19”
SN Redacción Le legisladora federal Verónica Juárez Piña, quien coordina la fracción dell PRD en la Cámara de Diputados, demandó al presidente López Obrador a detener el acoso y el linchamiento con…
sociedad-noticias.com",,,,,['https://pbs.twimg.com/card_img/1377719340301234177/WT9i3vdE?format=jpg&name=small'],https://twitter.com/SociedadN_/status/1377719338791284743
Elisa,@dondestaelisa,2021-04-01T20:25:56.000Z,"#articulo19 #Latinus 
#ElPeorPresidenteDeLaHistoriaLydia Cacho
@lydiacachosi
 · 19h
Querido Perdro, solo una observación.Estas mismas agencias apoyan con recursos al Estado Mexicano,por tanto lo que dices es que el gobierno representan intereses extranjeros. De verdad la furia contra @article19mex por documentar la realidad y protegernos de la muerte y censura? twitter.com/navegaciones/s…",,,,,['https://pbs.twimg.com/profile_images/844354720705605633/vQOkxBgq_mini.jpg'],https://twitter.com/dondestaelisa/status/1377718896921358340
Orlando Ochoa,@Orcland,2021-04-01T20:23:11.000Z,"Replying to 
@ElenaRysR
 @lajornadaonline
 and 3 othersY en la #TerceraFila leeremos de dónde viene el financiamiento, empatía y protección selectivas a periodistas de #Artículo19.",,,,,['https://pbs.twimg.com/media/Ex6i_lWWUAUApL5?format=jpg&name=small'],https://twitter.com/Orcland/status/1377718204013932547
Vladimiro Mayakovski,@VladimiroMIUR,2021-04-01T20:21:54.000Z,"La Agencias estadounidenses USAID y NED por sus siglas en inglés, mismas que financian la ONG #Artículo19 
@article19mex
  han socavado normalidad democrática y alentado golpes de estado a conveniencia del tío Sam. Algunos ejemplos ",👇,1,1,1,[],https://twitter.com/VladimiroMIUR/status/1377717880297521157
Erik Gtz,@MausterChief,2021-04-01T20:18:39.000Z,"Sanjuana Martínez lleva la campaña de desprestigio a 
@article19mex
 a otro nivel:

Miente y asegura que #Artículo19 quiere asesinarla e iniciar un golpe de Estado contra 
@lopezobrador_
.

Todo mi respaldo para mis colegas y amig@s de  A19 ante estos ataques del Estado Mexicano.Alfredo Lecona
@AlfredoLecona
 · 9h
En el país más peligroso para el periodismo, dice la corrupta de Sanjuana Martínez que Artículo 19 la quiere asesinar buscando su muerte moral. 
¡Y que es el inicio de un golpe de estado por no reconocerle a AMLO que ya hay libertad de expresión como nunca! 
 2:09
10.5K views",🤡 🤡 🤡,,1,5,['https://pbs.twimg.com/profile_images/1330969035136249859/utAU1bae_mini.jpg'],https://twitter.com/MausterChief/status/1377717064467685377
Salomo,@SALOMOmx,2021-04-01T20:15:50.000Z,Nos solidarizamos con #articulo19...,,,,,['https://pbs.twimg.com/media/Ex6huO9XAAsifnS?format=jpg&name=small'],https://twitter.com/SALOMOmx/status/1377716357270241286
Silvia Vargas,@hsinhsinming,2021-04-01T20:07:36.000Z,"Replying to 
@Sebas_RMTodo un tema la credibilidad periodística. Cuántos se ven obligados a seguir la línea editorial de los patrocinadores del medio en que trabajan?
Sin duda #Articulo19 como otros medios tienen sus claroscuros. Celebro la libertad de expresión.",,,,1,[],https://twitter.com/hsinhsinming/status/1377714282071257093
Gilberto Sosa,@GILOSO67,2021-04-01T20:04:47.000Z,"Se les cayo el teatro #Articulo19; quedaron evidenciados como vulgares #chayoteros y posiblemente hasta sean espías encubiertos de la CIA, por sus cuestionables “patrocinios”. Además de ser evidente la dirección de su agenda; con sesgo hacia la prensa neoliberal y mercenaria!SinLínea.Mx
@SinLinea_Mx
 · Mar 31
AMLO solo dedicó 2 minutos a Artículo 19, y llevan todo el día diciendo que son atacados por el gobierno 
Aplicaron la de #Neymar",,,2,4,"['https://pbs.twimg.com/profile_images/1358918925602459654/6jweX8Go_mini.jpg', 'https://pbs.twimg.com/media/Ex3St1mXAAEK6fC?format=jpg&name=small']",https://twitter.com/GILOSO67/status/1377713572449415168
ᴇʟ ᴘᴇᴘᴇ ʟᴇɢᴀʟ®,@ElPepeLegal,2021-04-01T19:38:16.000Z,"El tema de #Articulo19 me provoca tanto coraje hacia 
@lopezobrador_
 porque fueron precisamente organizaciones como esta la que evidenciaron los abusos del poder cuando él no gobernaba y entonces sí apuntaba hacia la importancia de su chamba y ahora que no le conviene pues... ARTICLE 19 MX-CA
@article19mex
 · 13h
 En #Distorsión, el discurso contra la realidad, damos cuenta de cómo los “otros datos” han sido un instrumento de desinformación, sobre todo en materia de #DDHH.

Conoce más en: 
 https://distorsion.articulo19.org
The media could not be played.
Reload",🤡 🗯 👉,,,,['https://pbs.twimg.com/profile_images/1370434885760950273/dRZd-kFn_mini.jpg'],https://twitter.com/ElPepeLegal/status/1377706902176591875
ROD_AB,@RODAB11,2021-04-01T19:37:39.000Z,"Replying to 
@arturofranco
 @article19org
 and 
@lopezobrador_Todos somos #Articulo19 #Article19",,,,,[],https://twitter.com/RODAB11/status/1377706744571367432
"Francisco Pérez ""Don Demócrata""",@DonDemocrata,2021-04-01T19:36:36.000Z,"La Jornada 
@lajornadaonline
 @LaJornada
 

#Artículo19 es de los conservadores que nos atacan, asegura #AMLOLa Jornada: Artículo 19 es de los conservadores que nos atacan, asegura AMLO
El Presidente lamenta que EU opine sobre los derechos humanos en México y sale en defensa a Sanjuana Martínez, periodista consecuente
jornada.com.mx",,,,,['https://pbs.twimg.com/card_img/1377257631224524804/8NiyW5OA?format=jpg&name=small'],https://twitter.com/DonDemocrata/status/1377706483962421248
Queretano Orgullo de México,@QroOrgulloDeMx,2021-04-01T19:33:34.000Z,"Dice el pocos huevos de 
@V_TrujilloM
 

ASAP 
@brozoxmiswebs
 @CarlosLoret
 @latinus_us
 

#Michoacán #JuevesSanto #JuevesSanto2021 #LibertadDeExpresion #PeriodismoQueDaLaCara 

NTP Víctor y Carlos #Articulo19 los defenderá de estas granjas de #bots ",🤣 🤣 🤣 🤣,,,1,['https://pbs.twimg.com/media/Ex6XfMdWgAAH3QZ?format=png&name=small'],https://twitter.com/QroOrgulloDeMx/status/1377705720301420545
Maru Jaime,@marujajuja,2021-04-01T19:27:53.000Z,"Chequen el hilo del 
@elalbertomedina
 apoyar a 
@article19mex
 es estar a favor de la libertad de expresión. De los periodistas. No podemos permitir estas acciones. Entendamos que si hoy no levantamos la mano, mañana seremos nosotros. #Articulo19 #Article19Luis Alberto Medina
@elalbertomedina
 · 10h
Otra equivocación de @lopezobrador_ y su gobierno contra la libertad de expresión: @article19mex tiene más de una década que lucha por la libertad de expresión en México. Enfrenta a TODOS los gobiernos con sus alertas. Los periodistas debemos cerrar filas con #Articulo19.  1/3
Show this thread",👇,,,4,['https://pbs.twimg.com/profile_images/1374037747560673286/1fsI9Gn8_mini.jpg'],https://twitter.com/marujajuja/status/1377704288571564033
Luis Alberto Medina,@elalbertomedina,2021-04-01T19:23:46.000Z,"Otra equivocación de 
@lopezobrador_
 y su gobierno contra la libertad de expresión: 
@article19mex
 tiene más de una década que lucha por la libertad de expresión en México. Enfrenta a TODOS los gobiernos con sus alertas. Los periodistas debemos cerrar filas con #Articulo19.  1/3",👇,30,55,154,[],https://twitter.com/elalbertomedina/status/1377703252981088258
"Jorgeparedes
CDMXDallas tx",@Jorgepa36720503,2021-04-01T19:19:50.000Z,"Replying to 
@luisghernan
 and 
@article19mexNo te hagas pendejo como tú eres chayotero no te pasa nada y nunca te an amenazado. Por eso los defiendes #Articulo19",,,,,[],https://twitter.com/Jorgepa36720503/status/1377702264417222656
ShaolinMX_,@ShaolinMX_,2021-04-01T18:54:46.000Z,"Replying to 
@eledesmaa
 and 
@article19mexSería refrescante que #Articulo19 se posicionara sobre la pérfida labor periodística de gran parte de los medios en MX, asociados siempre a intereses de grupos vs MX. Me parece que su postura en Notimex, peca de parcial. ¿No hay conflicto de intereses ahí?
¿Podrías aclararlo?",,,1,7,[],https://twitter.com/ShaolinMX_/status/1377695955290558469
V. H. Ábrego,@abregotron,2021-04-01T18:54:24.000Z,"Algo que se metió, muy leve pero entró, en la campaña de desacreditación en contra de #Artículo19, fue el discurso conspiranoico que pone a Soros como patrocinador de un nuevo orden mundial que financia blablablá... aguas! Sigue...",,1,,3,[],https://twitter.com/abregotron/status/1377695863049453573
Ixca C.,@erosmx,2021-04-01T18:50:21.000Z,"Replying to 
@ahope71tal vez, pero así suenas como una censor, quien eres tu para decir q debe publicar un medio impreso? 
@LaJornada
 , no se puede o no se debe? instruyenos anda¡¡ #FelizJueves #COVID19 #Articulo19 basura imperialista,nunca antes se había ido contra gobiernos de Peña Y calderon¡",,,,,[],https://twitter.com/erosmx/status/1377694841606389761
alfonso martinez,@kadama61,2021-04-01T18:49:01.000Z,"EN VIVO salen #LosPeriodistas de #LaOctava. #LaJornada y #Articulo19. Pa... https://youtu.be/SUXrL8h-9g4 a través de 
@YouTubeEN VIVO salen #LosPeriodistas de #LaOctava. #LaJornada y #Articulo19....
EN VIVO salen #LosPeriodistas de #LaOctava. #LaJornada y #Articulo19. Panistas vs #AMLO. 01/4/2021
youtube.com",,,,,['https://pbs.twimg.com/card_img/1377668380820439041/80lm4kfH?format=jpg&name=240x240'],https://twitter.com/kadama61/status/1377694509224525825
Canciller,@MrCanciller,2021-04-01T18:36:11.000Z,"Con tanta distracción ni cuenta se dan que salinas de Gortari asume el control de 
@Televisa
 por medio de su clon (casado con su cuñada) José A. González Anaya, secre de Hacienda y director de 
@Pemex
 con Peña.
@ClaudioXGG
 y salinas,toman control desde #Articulo19 hasta Televisamanuel hernández borbolla
@manuelhborbolla
 · 13h
Artículo 19, AMLO y EE.UU.

Para variar, se está perdiendo el foco de discusión por las criticables declaraciones del presidente López Obrador.

El punto central en este asunto, no es Artículo 19 sino la injerencia del Departamento de Estado de EE.UU. en asuntos mexicanos.
Show this thread",🍀,,,,['https://pbs.twimg.com/profile_images/991900050845401089/c1X6P-ZX_mini.jpg'],https://twitter.com/MrCanciller/status/1377691277169471489
Heimlich,@HHeimlich,2021-04-01T18:35:43.000Z,"#Articulo19Animal Político
@Pajaropolitico
 · 14h
Después de que @lopezobrador_ acusara a @article19mex de ser financiada por empresas extranjeras y por el Departamento de Estado de EU, @MxLaPazMx, @cencos, @RSF_esp y @AIMexico respaldaron a la organización.
https://animalpolitico.com/2021/03/amlo-acusa-articulo-19-financiada-empresas-extrajeras-movimiento-conservador/…",,,,,['https://pbs.twimg.com/profile_images/1368940378569736197/vKP6v221_mini.jpg'],https://twitter.com/HHeimlich/status/1377691158734909446
arturomirandamontero,@arturomirandamo,2021-04-01T18:32:57.000Z,"@ArturoZaldivarL
 «Un fallo histórico: el juicio de amparo contra omisiones legislativas y la regulación de la publicidad oficial. #Artículo19 acreditó tener interés legítimo...ya que demostró tener un especial interés en la defensa y promoción de la libertad de expresión»",,,,,['https://pbs.twimg.com/media/Ex6KLNqXMAA_Hqn?format=jpg&name=small'],https://twitter.com/arturomirandamo/status/1377690465609342979
Carlos Loret de Brozo,@MultimiedosTv,2021-04-01T18:32:52.000Z,"#Article19 #Articulo19#Ciudadano x México
@LU1544838351
 · 12h
Replying to @monerorape
#MoneroRapaz olvida que article19 México fue coptado hace un par de años por ClaudioXGonzalez",🉑,,1,,"['https://pbs.twimg.com/profile_images/1297434142184005638/IKuPpx3L_mini.jpg', 'https://pbs.twimg.com/media/Ex5y97fXIAM1FsP?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex5y-m4XMAEKouZ?format=jpg&name=small']",https://twitter.com/MultimiedosTv/status/1377690441814929408
RAÚL Valentine,@raul_valentine,2021-04-01T18:30:52.000Z,"#Articulo19Latinus
@latinus_us
 · Mar 31
Más de 160 organizaciones, colectivos y medios condenan el ataque de AMLO a Artículo 19.
#Latinus #InformaciónParaTi
https://latinus.us/2021/03/31/organizaciones-colectivos-medios-condenan-ataque-amlo-articulo-19/…",,,,,['https://pbs.twimg.com/profile_images/1223699511631106049/1Sys1Mhh_mini.png'],https://twitter.com/raul_valentine/status/1377689938536321025
Jesús Axel CG,@CuapioJesus,2021-04-01T18:29:52.000Z,"Lo que leí / Lo que entendí 

Esto es no tener madre ni padre.

#LaJornada #Articulo19 #AMLO",,,,,"['https://pbs.twimg.com/media/Ex6JeAlVcAMBRJm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex6JeAlVoAEWRnK?format=jpg&name=360x360']",https://twitter.com/CuapioJesus/status/1377689689247875078
Edel Perm_Voluntaria,@EdelPVoluntaria,2021-04-01T18:28:57.000Z,"Veo y leo a los #chairos muy preocupados comparando por contextualizar lo dicho por 
@lopezobrador_
 vs #Articulo19 ...¡No se estresen!...¡Ya sabemos que #AMLO es una basura que no le gusta que lo critiquen!

Lo que dijo, lo hizo con la intención de amenazar, y nada más.",,,,,[],https://twitter.com/EdelPVoluntaria/status/1377689458531782658
TheOC_Global,@TheOCGlobal,2021-04-01T18:27:40.000Z,"Replying to 
@tentenelaireEl punto principal y lo dice #Artículo19, es que el mismo 
@GobiernoMX
 usa recursos de 
@StateDept
 y de 
@USAID
. La hipocresía de 
@lopezobrador_
 es del tamaño de su ineptitud.

Lo único que puedo reclamarle a 
@article19mex
 es que no haya defendido a 
@martinolimx
 de 
@MiguelHerreraDT
.",,1,,1,['https://pbs.twimg.com/tweet_video_thumb/Ex6I9saWEAEF0ds.jpg'],https://twitter.com/TheOCGlobal/status/1377689136107245572
Jose Ramon Villegas,@jose_ville1,2021-04-01T18:26:17.000Z,"#Articulo19 En política, la ignorancia de la realidad no exime de responsabilidades",,,,,[],https://twitter.com/jose_ville1/status/1377688786394624010
